鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,total_floor
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,11.66,都市：其他:第五種住宅區,,,1090411,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,109.65,2,2,1,有,有,7400000,73771,坡道平面,27.64,1350000,預售屋、或土地及建物分次登記案件；,RPWRMLPKJIPFFHH47DA,46.54,2.64,5.19,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,11.66,都市：其他:第五種住宅區,,,1080615,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,107.64,2,2,1,有,有,7400000,74381,坡道平面,25.63,1300000,預售屋、或土地及建物分次登記案件；,RPXRMLPKJIPFFHH57DA,46.54,2.64,5.2,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,11.66,都市：其他:第五種住宅區,,,1080910,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,111.91,2,2,1,有,有,7700000,74381,坡道平面,29.9,1600000,預售屋、或土地及建物分次登記案件；,RPOSMLPKJIPFFHH76DA,46.54,2.64,5.19,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,11.66,都市：其他:第五種住宅區,,,1080505,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,109.65,2,2,1,有,有,7500000,74381,坡道平面,27.64,1400000,預售屋、或土地及建物分次登記案件；,RPPSMLPKJIPFFHH86DA,46.54,2.64,5.19,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,11.66,都市：其他:第五種住宅區,,,1080706,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,107.64,2,2,1,有,有,7380000,73528,坡道平面,25.63,1350000,預售屋、或土地及建物分次登記案件；,RPQSMLPKJIPFFHH96DA,46.54,2.64,5.19,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,11.66,都市：其他:第五種住宅區,,,1081214,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,109.65,2,2,1,有,有,7450000,74381,坡道平面,27.64,1350000,預售屋、或土地及建物分次登記案件；,RPSSMLPKJIPFFHH17DA,46.54,2.64,5.19,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,10.15,都市：其他:第五種住宅區,,,1080715,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,100.47999999999999,2,2,1,有,有,6550000,70703,坡道平面,27.64,1400000,預售屋、或土地及建物分次登記案件；,RPUSMLPKJIPFFHH37DA,42.08,3.23,3.05,有,,15
龜山區,房地(土地+建物),華亞三路39巷1~30號,9.78,都市：其他:第五種住宅區,,,1080524,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,72.84,2,2,1,有,有,5150000,70703,,0.0,0,預售屋、或土地及建物分次登記案件；,RPVSMLPKJIPFFHH47DA,42.08,3.23,3.05,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,10.15,都市：其他:第五種住宅區,,,1080415,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,100.47999999999999,2,2,1,有,有,6600000,71389,坡道平面,27.64,1400000,預售屋、或土地及建物分次登記案件；,RPWSMLPKJIPFFHH57DA,42.08,3.23,3.05,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,10.15,都市：其他:第五種住宅區,,,1080810,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,98.47,2,2,1,有,有,6470000,70977,坡道平面,25.63,1300000,預售屋、或土地及建物分次登記案件；,RPXSMLPKJIPFFHH67DA,42.08,3.23,3.05,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,10.15,都市：其他:第五種住宅區,,,1080907,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,100.47999999999999,2,2,1,有,有,6650000,72076,坡道平面,27.64,1400000,預售屋、或土地及建物分次登記案件；,RPOTMLPKJIPFFHH86DA,42.08,3.23,3.05,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,10.15,都市：其他:第五種住宅區,,,1080531,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,100.47999999999999,2,2,1,有,有,6700000,72762,坡道平面,27.64,1400000,預售屋、或土地及建物分次登記案件；,RPPTMLPKJIPFFHH96DA,42.08,3.23,3.05,有,,15
龜山區,房地(土地+建物),華亞三路39巷1~30號,9.78,都市：其他:第五種住宅區,,,1090505,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,72.84,2,2,1,有,有,5370000,73723,,0.0,0,預售屋、或土地及建物分次登記案件；,RPRTMLPKJIPFFHH17DA,42.08,3.23,3.05,有,,15
龜山區,房地(土地+建物),華亞三路39巷1~30號,9.78,都市：其他:第五種住宅區,,,1090718,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,72.84,2,2,1,有,有,5270000,72350,,0.0,0,預售屋、或土地及建物分次登記案件；,RPSTMLPKJIPFFHH27DA,42.08,3.23,3.05,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,10.15,都市：其他:第五種住宅區,,,1080606,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,100.47999999999999,2,2,1,有,有,6650000,72762,坡道平面,27.64,1350000,預售屋、或土地及建物分次登記案件；,RPTTMLPKJIPFFHH37DA,42.08,3.23,3.05,有,643.0,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,10.15,都市：其他:第五種住宅區,,,1080909,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,100.47999999999999,2,2,1,有,有,6750000,73449,坡道平面,27.64,1400000,預售屋、或土地及建物分次登記案件；,RPUTMLPKJIPFFHH47DA,42.08,3.23,3.05,有,,15
龜山區,房地(土地+建物),華亞三路39巷1~30號,9.78,都市：其他:第五種住宅區,,,1090402,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,72.84,2,2,1,有,有,5350000,73449,,0.0,0,預售屋、或土地及建物分次登記案件；,RPVTMLPKJIPFFHH57DA,42.08,3.23,3.05,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,14.29,都市：其他:第五種住宅區,,,1090829,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,128.51,3,2,2,有,有,8980000,73678,坡道平面,25.63,1400000,預售屋、或土地及建物分次登記案件；,RPWTMLPKJIPFFHH67DA,59.56,3.19,5.68,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,14.29,都市：其他:第五種住宅區,,,1080907,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,130.52,3,2,2,有,有,8790000,72803,坡道平面,27.64,1300000,預售屋、或土地及建物分次登記案件；,RPXTMLPKJIPFFHH77DA,59.56,3.19,5.68,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,14.29,都市：其他:第五種住宅區,,,1090730,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,130.52,3,2,2,有,有,9100000,74358,坡道平面,27.64,1450000,預售屋、或土地及建物分次登記案件；,RPOUMLPKJIPFFHH96DA,59.56,3.19,5.68,有,,15
龜山區,房地(土地+建物),華亞三路39巷1~30號,13.91,都市：其他:第五種住宅區,,,1090702,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,102.88000000000001,3,2,2,有,有,7750000,75330,,0.0,0,預售屋、或土地及建物分次登記案件；,RPPUMLPKJIPFFHH07DA,59.56,3.19,5.68,有,,15
龜山區,房地(土地+建物),華亞三路39巷1~30號,13.91,都市：其他:第五種住宅區,,,1090725,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,102.88000000000001,3,2,2,有,有,7750000,75330,,0.0,0,預售屋、或土地及建物分次登記案件；,RPQUMLPKJIPFFHH17DA,59.56,3.19,5.68,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,14.29,都市：其他:第五種住宅區,,,1090522,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,130.52,3,2,2,有,有,9100000,74844,坡道平面,27.64,1400000,預售屋、或土地及建物分次登記案件；,RPRUMLPKJIPFFHH27DA,59.56,3.19,5.68,有,,15
龜山區,房地(土地+建物),華亞三路39巷1~30號,13.91,都市：其他:第五種住宅區,,,1090612,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,103.47,3,2,2,有,有,7520000,72678,,0.0,0,預售屋、或土地及建物分次登記案件；,RPSUMLPKJIPFFHH37DA,59.56,3.61,5.63,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,14.29,都市：其他:第五種住宅區,,,1090918,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,131.11,3,2,2,有,有,9250000,75384,坡道平面,27.64,1450000,預售屋、或土地及建物分次登記案件；,RPTUMLPKJIPFFHH47DA,59.56,3.6,5.62,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,14.29,都市：其他:第五種住宅區,,,1090612,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,131.11,3,2,2,有,有,9100000,73934,坡道平面,27.64,1450000,預售屋、或土地及建物分次登記案件；,RPUUMLPKJIPFFHH57DA,59.56,3.61,5.63,有,,15
龜山區,房地(土地+建物),華亞三路39巷1~30號,13.91,都市：其他:第五種住宅區,,,1090702,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,103.47,3,2,2,有,有,7750000,74901,,0.0,0,預售屋、或土地及建物分次登記案件；,RPVUMLPKJIPFFHH67DA,59.56,3.61,5.63,有,,15
桃園區,房地(土地+建物)+車位,民族路181~210號,15.83,都市：其他:住宅區,,,1091115,土地3建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030225,146.66,3,2,2,有,有,9500000,64776,坡道平面,0.0,0,,RPQUMLSKKIPFFAH96EA,71.54,2.89,4.39,有,645.0,14
桃園區,房地(土地+建物)+車位,經國路336巷31~60號,29.61,都市：其他:住宅區,,,1091107,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951215,175.74,4,2,2,有,有,12500000,72454,坡道平面,23.92,1500000,陽台外推；其他增建；,RPVVMLLLKIPFFAH96EA,95.49,2.75,12.38,有,,13
龜山區,房地(土地+建物)+車位,文化三路301~330號,39.15,都市：其他:中心商業區,,,1091104,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010120,412.02,3,2,4,有,有,30600000,74268,坡道平面,39.7,0,土地：16830000元，房屋：13770000元。,RPWSMLSLKIPFFHH18EA,237.33,0.0,23.23,有,,14
蘆竹區,房地(土地+建物)+車位,南福街211~240號,19.09,都市：其他:住宅區,,,1091024,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050518,138.91,2,1,1,有,有,9230000,66446,坡道平面,0.0,0,,RPPPMLMLKIPFFEH88EA,57.02,1.8,4.29,有,656.0,14
蘆竹區,房地(土地+建物)+車位,忠孝西路182巷31~60號,18.34,都市：其他:住宅區,,,1091015,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010426,159.79000000000002,3,2,2,有,有,13200000,82608,坡道平面,30.07,0,,RPPNMLNLKIPFFEH78EA,80.31,2.95,7.28,有,,15
桃園區,房地(土地+建物),莊敬路一段210巷91~120號,21.57,都市：其他:住宅區,,,1091112,土地1建物1車位0,十一層，十二層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860419,142.94,4,2,2,有,有,8200000,57367,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSSMLLLKIPFFAH98EA,100.32,5.26,9.87,有,,28
桃園區,房地(土地+建物)+車位,經國路271~300號,3.34,都市：其他:住宅區,,,1091111,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870402,57.0,1,0,1,有,有,3600000,63158,坡道平面,0.0,0,,RPSSMLMLKIPFFAH09EA,31.81,0.0,4.08,有,,24
桃園區,房地(土地+建物)+車位,大有路652巷1~30號,11.19,都市：其他:住宅區,,,1091115,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860901,134.15,3,2,1,有,有,7650000,57026,坡道平面,0.0,0,,RPTQMLSLKIPFFAH96EA,65.88,0.0,8.66,有,665.0,17
龜山區,房地(土地+建物)+車位,文青路331~360號,20.02,都市：其他:第三種住宅區。,,,1091204,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090603,165.0,3,2,2,有,有,11580000,77946,坡道平面,35.68,1500000,,RPRPMLSKKIPFFHH17DA,74.92,3.39,9.73,有,,13
龜山區,房地(土地+建物)+車位,文青路361~390號,19.38,都市：其他:第三種住宅區。,,,1091116,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090603,160.06,3,2,2,有,有,11210000,77263,坡道平面,35.68,1600000,,RPSNMLLLKIPFFHH09DA,74.13,0.0,9.47,有,,13
龜山區,房地(土地+建物)+車位,光路181~210號,17.54,都市：其他:第二種住宅區,,,1091122,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011215,161.09,2,2,2,有,有,8800000,54628,坡道平面,35.83,0,,RPTRMLQKKIPFFHH37DA,78.5,0.0,8.0,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,14.29,都市：其他:第五種住宅區,,,1090505,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,127.63,3,2,2,有,有,9050000,74020,坡道平面,25.63,1500000,預售屋、或土地及建物分次登記案件；,RPUOMLPKJIPFFHH96DA,58.79,4.5,4.55,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,11.66,都市：其他:第五種住宅區,,,1080629,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,109.89,2,2,1,有,有,7450000,73556,坡道平面,27.64,1400000,預售屋、或土地及建物分次登記案件；,RPRQMLPKJIPFFHH86DA,46.78,2.66,5.2,有,641.0,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,13.54,都市：其他:第五種住宅區,,,1090824,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,119.72,3,2,2,有,有,8560000,76629,坡道平面,25.63,1350000,預售屋、或土地及建物分次登記案件；,RPTPMLPKJIPFFHH96DA,55.14,3.67,3.79,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,13.54,都市：其他:第五種住宅區,,,1080413,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,121.73,3,2,2,有,有,8380000,74184,坡道平面,27.64,1400000,預售屋、或土地及建物分次登記案件；,RPPPMLPKJIPFFHH56DA,55.14,3.67,3.79,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,14.29,都市：其他:第五種住宅區,,,1081030,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,129.64,3,2,2,有,有,8880000,72353,坡道平面,27.64,1500000,預售屋、或土地及建物分次登記案件；,RPQOMLPKJIPFFHH56DA,58.78,4.5,4.54,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,14.29,都市：其他:第五種住宅區,,,1090814,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,129.64,3,2,2,有,有,8680000,71863,坡道平面,27.64,1350000,預售屋、或土地及建物分次登記案件；,RPXNMLPKJIPFFHH17DA,58.78,4.5,4.54,有,,15
龜山區,房地(土地+建物),華亞三路39巷1~30號,16.17,都市：其他:第五種住宅區,,,1090730,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,120.75999999999999,3,2,2,有,有,8900000,73700,,0.0,0,預售屋、或土地及建物分次登記案件；,RPRVMLNKJIPFFHH17DA,68.38,3.71,8.21,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,16.55,都市：其他:第五種住宅區,,,1080412,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,148.39999999999998,3,2,2,有,有,10500000,74528,坡道平面,27.64,1500000,預售屋、或土地及建物分次登記案件；,RPTVMLNKJIPFFHH37DA,68.38,3.71,8.21,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,16.55,都市：其他:第五種住宅區,,,1090528,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,148.39999999999998,3,2,2,有,有,10300000,73700,坡道平面,27.64,1400000,預售屋、或土地及建物分次登記案件；,RPQNMLPKJIPFFHH09DA,68.38,3.71,8.21,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,11.66,都市：其他:第五種住宅區,,,1090919,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,109.35,3,2,1,有,有,7650000,74654,坡道平面,27.64,1550000,預售屋、或土地及建物分次登記案件；,RPOVMLNKJIPFFHH86DA,48.04,2.78,3.46,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,11.66,都市：其他:第五種住宅區,,,1090801,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,107.34,3,2,1,有,有,7550000,74654,坡道平面,25.63,1450000,預售屋、或土地及建物分次登記案件；,RPPVMLNKJIPFFHH96DA,48.04,2.78,3.46,有,,15
龜山區,房地(土地+建物)+車位,華亞三路39巷1~30號,11.66,都市：其他:第五種住宅區,,,1080825,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,107.34,3,2,1,有,有,7500000,75266,坡道平面,25.63,1350000,預售屋、或土地及建物分次登記案件；,RPVUMLNKJIPFFHH47DA,48.04,2.78,3.46,有,,15
